,PV Park
1873,-476.0
1874,-476.0
1875,-476.0
1876,-476.0
1877,-476.0
1878,-476.0
1879,-135.0
1880,-135.0
1881,-135.0
1882,-135.0
1883,-135.0
1884,-135.0
1885,-135.0
1886,-476.0
1887,-476.0
1888,-476.0
1889,-476.0
1890,-476.0
1891,-476.0
1892,-476.0
1893,-476.0
1894,-476.0
1895,-476.0
1896,-476.0
1897,-476.0
1898,-476.0
1899,-476.0
1900,-476.0
1901,-476.0
1902,-135.0
1903,-135.0
1904,-135.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,-135.0
1910,-135.0
1911,-476.0
1912,-476.0
1913,-476.0
1914,-476.0
1915,-476.0
1916,-476.0
1917,-476.0
1918,-476.0
1919,-476.0
1920,-476.0
1921,-476.0
1922,-476.0
1923,-476.0
1924,-476.0
1925,-476.0
1926,-135.0
1927,-135.0
1928,-135.0
1929,-135.0
1930,-135.0
1931,-476.0
1932,-476.0
1933,-476.0
1934,-476.0
1935,-476.0
1936,-476.0
1937,-476.0
1938,-476.0
1939,-476.0
1940,-476.0
1941,-476.0
1942,-476.0
1943,-476.0
1944,-476.0
1945,-476.0
1946,-476.0
1947,-476.0
1948,-476.0
1949,-476.0
1950,-476.0
1951,-476.0
1952,-476.0
1953,-476.0
1954,-476.0
1955,-476.0
1956,-476.0
1957,-476.0
1958,-476.0
1959,-476.0
1960,-476.0
1961,-476.0
1962,-476.0
1963,-476.0
1964,-476.0
1965,-476.0
1966,-476.0
1967,-476.0
1968,-476.0
1969,-476.0
1970,-476.0
1971,-476.0
1972,-476.0
1973,-476.0
1974,-476.0
1975,-476.0
1976,-476.0
1977,-476.0
1978,-135.0
1979,-135.0
1980,-135.0
1981,-476.0
1982,-476.0
1983,-476.0
1984,-476.0
1985,-476.0
1986,-476.0
1987,-476.0
1988,-476.0
1989,-476.0
1990,-476.0
1991,-476.0
1992,-476.0
1993,-476.0
1994,-476.0
1995,-476.0
1996,-476.0
1997,-476.0
1998,-476.0
1999,-476.0
2000,-476.0
2001,-476.0
2002,-476.0
2003,-476.0
2004,-476.0
2005,-476.0
2006,-476.0
2007,-476.0
2008,-476.0
2009,-476.0
2010,-476.0
2011,-476.0
2012,-476.0
2013,-476.0
2014,-476.0
2015,-476.0
2016,-476.0
2017,-476.0
2018,-476.0
2019,-476.0
2020,-476.0
2021,-476.0
2022,-476.0
2023,-476.0
2024,-476.0
2025,-476.0
2026,-476.0
2027,-476.0
2028,-476.0
2029,-476.0
2030,-476.0
2031,-476.0
2032,-476.0
2033,-476.0
2034,-476.0
2035,-476.0
2036,-476.0
2037,-476.0
2038,-476.0
2039,-476.0
2040,-476.0
2041,-476.0
2042,-476.0
2043,-476.0
2044,-476.0
2045,-476.0
2046,-476.0
2047,-476.0
2048,-476.0
2049,-476.0
2050,-476.0
2051,-476.0
2052,-476.0
2053,-476.0
2054,-476.0
2055,-476.0
2056,-476.0
2057,-476.0
2058,-476.0
2059,-476.0
2060,-476.0
2061,-476.0
2062,-476.0
2063,-476.0
2064,-476.0
2065,-476.0
2066,-476.0
2067,-476.0
2068,-476.0
2069,-476.0
2070,-476.0
2071,-135.0
2072,-135.0
2073,-135.0
2074,-135.0
2075,-135.0
2076,-135.0
2077,-135.0
2078,-476.0
2079,-476.0
2080,-476.0
2081,-476.0
2082,-476.0
2083,-476.0
2084,-476.0
2085,-476.0
2086,-476.0
2087,-476.0
2088,-476.0
2089,-476.0
2090,-476.0
2091,-476.0
2092,-476.0
2093,-135.0
2094,-135.0
2095,-135.0
2096,-135.0
2097,-135.0
2098,-135.0
2099,-135.0
2100,-135.0
2101,-135.0
2102,-476.0
2103,-476.0
2104,-476.0
2105,-476.0
2106,-476.0
2107,-476.0
2108,-476.0
2109,-476.0
2110,-476.0
2111,-476.0
2112,-476.0
2113,-476.0
2114,-476.0
2115,-476.0
2116,-476.0
2117,-476.0
2118,-135.0
2119,-135.0
2120,-135.0
2121,0.0
2122,0.0
2123,0.0
2124,-135.0
2125,-135.0
2126,-476.0
2127,-476.0
2128,-476.0
2129,-476.0
2130,-476.0
2131,-476.0
2132,-476.0
2133,-476.0
2134,-476.0
2135,-476.0
2136,-476.0
2137,-476.0
2138,-476.0
2139,-476.0
2140,-476.0
2141,-476.0
2142,-135.0
2143,-135.0
2144,-135.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,-135.0
2150,-135.0
2151,-476.0
2152,-476.0
2153,-476.0
2154,-476.0
2155,-476.0
2156,-476.0
2157,-476.0
2158,-476.0
2159,-476.0
2160,-476.0
2161,-476.0
2162,-476.0
2163,-476.0
2164,-476.0
2165,-476.0
2166,-135.0
2167,-135.0
2168,-135.0
2169,-135.0
2170,0.0
2171,0.0
2172,-135.0
2173,-135.0
2174,-135.0
2175,-476.0
2176,-476.0
2177,-476.0
2178,-476.0
2179,-476.0
2180,-476.0
2181,-476.0
2182,-476.0
2183,-476.0
2184,-476.0
2185,-476.0
2186,-476.0
2187,-476.0
2188,-476.0
2189,-476.0
2190,-135.0
2191,-135.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,-135.0
2198,-135.0
2199,-476.0
2200,-476.0
2201,-476.0
2202,-476.0
2203,-476.0
2204,-476.0
2205,-476.0
2206,-476.0
2207,-476.0
2208,-476.0
2209,-476.0
2210,-476.0
2211,-476.0
2212,-476.0
2213,-476.0
2214,-135.0
2215,-135.0
2216,-135.0
2217,-135.0
2218,-135.0
2219,-135.0
2220,-135.0
2221,-135.0
2222,-135.0
2223,-476.0
2224,-476.0
2225,-476.0
2226,-476.0
2227,-476.0
2228,-476.0
2229,-476.0
2230,-476.0
2231,-476.0
2232,-476.0
2233,-476.0
2234,-476.0
2235,-476.0
2236,-476.0
2237,-476.0
2238,-135.0
2239,-135.0
2240,-135.0
2241,-135.0
2242,-135.0
2243,-135.0
2244,-135.0
2245,-135.0
2246,-135.0
2247,-476.0
2248,-476.0
2249,-476.0
2250,-476.0
2251,-476.0
2252,-476.0
2253,-476.0
2254,-476.0
2255,-476.0
2256,-476.0
2257,-476.0
2258,-476.0
2259,-476.0
2260,-476.0
2261,-476.0
2262,-476.0
2263,-476.0
2264,-135.0
2265,-476.0
2266,-135.0
2267,-135.0
2268,-476.0
2269,-476.0
2270,-476.0
2271,-476.0
2272,-476.0
2273,-476.0
2274,-476.0
2275,-476.0
2276,-476.0
2277,-476.0
2278,-476.0
2279,-476.0
2280,-476.0
2281,-476.0
2282,-476.0
2283,-476.0
2284,-476.0
2285,-476.0
2286,-476.0
2287,-476.0
2288,-135.0
2289,-135.0
2290,-135.0
2291,-135.0
2292,-135.0
2293,-135.0
2294,-135.0
2295,-476.0
2296,-476.0
2297,-476.0
2298,-476.0
2299,-476.0
2300,-476.0
2301,-476.0
2302,-476.0
2303,-476.0
2304,-476.0
2305,-476.0
2306,-476.0
2307,-476.0
2308,-476.0
2309,-476.0
2310,-476.0
2311,-135.0
2312,-135.0
2313,-135.0
2314,-135.0
2315,-135.0
2316,-135.0
2317,-135.0
2318,-476.0
2319,-476.0
2320,-476.0
2321,-476.0
2322,-476.0
2323,-476.0
2324,-476.0
2325,-476.0
2326,-476.0
2327,-476.0
2328,-476.0
2329,-476.0
2330,-476.0
2331,-476.0
2332,-476.0
2333,-476.0
2334,-476.0
2335,-135.0
2336,-135.0
2337,-135.0
2338,-135.0
2339,-135.0
2340,-135.0
2341,-476.0
2342,-476.0
2343,-476.0
2344,-476.0
2345,-476.0
2346,-476.0
2347,-476.0
2348,-476.0
2349,-476.0
2350,-476.0
2351,-476.0
2352,-476.0
2353,-476.0
2354,-476.0
2355,-476.0
2356,-476.0
2357,-476.0
2358,-476.0
2359,-135.0
2360,-135.0
2361,-135.0
2362,-135.0
2363,-135.0
2364,-135.0
2365,-135.0
2366,-135.0
2367,-476.0
2368,-476.0
2369,-476.0
2370,-476.0
2371,-476.0
2372,-476.0
2373,-476.0
2374,-476.0
2375,-476.0
2376,-476.0
2377,-476.0
2378,-476.0
2379,-476.0
2380,-476.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,-476.0
2393,-476.0
2394,-476.0
2395,-476.0
2396,-476.0
2397,-476.0
2398,-476.0
2399,-476.0
2400,-476.0
2401,-476.0
2402,-476.0
2403,-476.0
2404,-476.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,-154.571
2416,-476.0
2417,-476.0
2418,-476.0
2419,-476.0
2420,-476.0
2421,-476.0
2422,-476.0
2423,-476.0
2424,-154.571
2425,-154.571
2426,-154.571
2427,-154.571
2428,-154.571
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,-154.571
2441,-476.0
2442,-476.0
2443,-476.0
2444,-476.0
2445,-476.0
2446,-154.571
2447,-154.571
2448,-154.571
2449,-154.571
2450,-154.571
2451,-154.571
2452,-154.571
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,-476.0
2465,-476.0
2466,-476.0
2467,-476.0
2468,-476.0
2469,-476.0
2470,-476.0
2471,-476.0
2472,-476.0
2473,-476.0
2474,-476.0
2475,-476.0
2476,-476.0
2477,-476.0
2478,-135.0
2479,-135.0
2480,-135.0
2481,0.0
2482,-135.0
2483,-135.0
2484,-135.0
2485,-135.0
2486,-135.0
2487,-476.0
2488,-476.0
2489,-476.0
2490,-476.0
2491,-476.0
2492,-476.0
2493,-476.0
2494,-476.0
2495,-476.0
2496,-476.0
2497,-476.0
2498,-476.0
2499,-476.0
2500,-476.0
2501,-476.0
2502,-135.0
2503,-135.0
2504,-135.0
2505,0.0
2506,0.0
2507,0.0
2508,-135.0
2509,-135.0
2510,-135.0
2511,-476.0
2512,-476.0
2513,-476.0
2514,-476.0
2515,-476.0
2516,-476.0
2517,-476.0
2518,-476.0
2519,-476.0
2520,-476.0
2521,-476.0
2522,-476.0
2523,-476.0
2524,-476.0
2525,-135.0
2526,-135.0
2527,-135.0
2528,0.0
2529,0.0
2530,0.0
2531,0.0
2532,0.0
2533,-135.0
2534,-135.0
2535,-135.0
2536,-476.0
2537,-476.0
2538,-476.0
2539,-476.0
2540,-476.0
2541,-476.0
2542,-476.0
2543,-476.0
2544,-476.0
2545,-476.0
2546,-476.0
2547,-476.0
2548,-476.0
2549,-120.0
2550,-120.0
2551,-120.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,-120.0
2558,-120.0
2559,-120.0
2560,-476.0
2561,-476.0
2562,-476.0
2563,-476.0
2564,-476.0
2565,-476.0
2566,-476.0
2567,-476.0
2568,-476.0
2569,-476.0
2570,-476.0
2571,-476.0
2572,-476.0
2573,-476.0
2574,-135.0
2575,-135.0
2576,-135.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2581,-135.0
2582,-135.0
2583,-135.0
2584,-476.0
2585,-476.0
2586,-476.0
2587,-476.0
2588,-476.0
2589,-476.0
2590,-476.0
2591,-476.0
2592,-476.0
2593,-476.0
2594,-476.0
2595,-476.0
2596,-476.0
2597,-135.0
2598,-135.0
2599,-135.0
2600,-135.0
2601,-135.0
2602,-135.0
2603,-135.0
2604,-135.0
2605,-135.0
2606,-476.0
2607,-476.0
2608,-476.0
2609,-476.0
2610,-476.0
2611,-476.0
2612,-476.0
2613,-476.0
2614,-476.0
2615,-476.0
2616,-476.0
2617,-476.0
2618,-476.0
2619,-476.0
2620,-476.0
2621,-476.0
2622,-476.0
2623,-135.0
2624,-135.0
2625,-135.0
2626,-135.0
2627,-135.0
2628,-135.0
2629,-135.0
2630,-135.0
2631,-476.0
2632,-476.0
2633,-476.0
2634,-476.0
2635,-476.0
2636,-476.0
2637,-476.0
2638,-476.0
2639,-476.0
2640,-476.0
2641,-476.0
2642,-476.0
2643,-476.0
2644,-476.0
2645,-476.0
2646,-135.0
2647,-135.0
2648,-135.0
2649,-135.0
2650,-135.0
2651,-135.0
2652,-135.0
2653,-135.0
2654,-135.0
2655,-476.0
2656,-476.0
2657,-476.0
2658,-476.0
2659,-476.0
2660,-476.0
2661,-476.0
2662,-476.0
2663,-476.0
2664,-476.0
2665,-476.0
2666,-476.0
2667,-476.0
2668,-476.0
2669,-476.0
2670,-135.0
2671,-135.0
2672,-135.0
2673,0.0
2674,0.0
2675,-135.0
2676,-135.0
2677,-135.0
2678,-135.0
2679,-476.0
2680,-476.0
2681,-476.0
2682,-476.0
2683,-476.0
2684,-476.0
2685,-476.0
2686,-476.0
2687,-476.0
2688,-476.0
2689,-476.0
2690,-476.0
2691,-476.0
2692,-476.0
2693,-476.0
2694,-135.0
2695,-135.0
2696,-135.0
2697,0.0
2698,0.0
2699,0.0
2700,-135.0
2701,-135.0
2702,-135.0
2703,-476.0
2704,-476.0
2705,-476.0
2706,-476.0
2707,-476.0
2708,-476.0
2709,-476.0
2710,-476.0
2711,-476.0
2712,-476.0
2713,-476.0
2714,-476.0
2715,-476.0
2716,-476.0
2717,-476.0
2718,-135.0
2719,-135.0
2720,-135.0
2721,-135.0
2722,-135.0
2723,-135.0
2724,-135.0
2725,-135.0
2726,-135.0
2727,-476.0
2728,-476.0
2729,-476.0
2730,-476.0
2731,-476.0
2732,-476.0
2733,-476.0
2734,-476.0
2735,-476.0
2736,-476.0
2737,-476.0
2738,-476.0
2739,-476.0
2740,-476.0
2741,-476.0
2742,-135.0
2743,-135.0
2744,-135.0
2745,-135.0
2746,-135.0
2747,-135.0
2748,-135.0
2749,-135.0
2750,-135.0
2751,-476.0
2752,-476.0
2753,-476.0
2754,-476.0
2755,-476.0
2756,-476.0
2757,-476.0
2758,-476.0
2759,-476.0
2760,-476.0
2761,-476.0
2762,-476.0
2763,-476.0
2764,-476.0
2765,0.0
2766,0.0
2767,0.0
2768,0.0
2769,0.0
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,0.0
2775,0.0
2776,-476.0
2777,-476.0
2778,-476.0
2779,-476.0
2780,-476.0
2781,-476.0
2782,-476.0
2783,-476.0
2784,-476.0
2785,-476.0
2786,-476.0
2787,-476.0
2788,-476.0
2789,-135.0
2790,-135.0
2791,-135.0
2792,-135.0
2793,0.0
2794,0.0
2795,-135.0
2796,-135.0
2797,-135.0
2798,-135.0
2799,-476.0
2800,-476.0
2801,-476.0
2802,-476.0
2803,-476.0
2804,-476.0
2805,-476.0
2806,-476.0
2807,-476.0
2808,-476.0
2809,-476.0
2810,-476.0
2811,-476.0
2812,-476.0
2813,-476.0
2814,-135.0
2815,-135.0
2816,-135.0
2817,-135.0
2818,-135.0
2819,0.0
2820,-135.0
2821,-135.0
2822,-135.0
2823,-476.0
2824,-476.0
2825,-476.0
2826,-476.0
2827,-476.0
2828,-476.0
2829,-476.0
2830,-476.0
2831,-476.0
2832,-476.0
2833,-476.0
2834,-476.0
2835,-476.0
2836,-476.0
2837,-476.0
2838,-135.0
2839,-135.0
2840,-135.0
2841,-135.0
2842,-135.0
2843,-135.0
2844,-135.0
2845,-135.0
2846,-135.0
2847,-476.0
2848,-476.0
2849,-476.0
2850,-476.0
2851,-476.0
2852,-476.0
2853,-476.0
2854,-476.0
2855,-476.0
2856,-476.0
2857,-476.0
2858,-476.0
2859,-476.0
2860,-476.0
2861,-135.0
2862,-135.0
2863,-135.0
2864,-135.0
2865,-135.0
2866,-135.0
2867,-135.0
2868,-135.0
2869,-135.0
2870,-135.0
2871,-476.0
2872,-476.0
2873,-476.0
2874,-476.0
2875,-476.0
2876,-476.0
2877,-476.0
2878,-476.0
2879,-476.0
2880,-476.0
2881,-476.0
2882,-476.0
2883,-476.0
2884,-476.0
2885,0.0
2886,0.0
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,0.0
2895,0.0
2896,-476.0
2897,-476.0
2898,-476.0
2899,-476.0
2900,-476.0
2901,-476.0
2902,-476.0
2903,-476.0
2904,-476.0
2905,-476.0
2906,-476.0
2907,-476.0
2908,-476.0
2909,-135.0
2910,-135.0
2911,-135.0
2912,-135.0
2913,-135.0
2914,-135.0
2915,-135.0
2916,-135.0
2917,-135.0
2918,-135.0
2919,-476.0
2920,-476.0
2921,-476.0
2922,-476.0
2923,-476.0
2924,-476.0
2925,-476.0
2926,-476.0
2927,-476.0
2928,-476.0
2929,-476.0
2930,-476.0
2931,-476.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,0.0
2937,0.0
2938,0.0
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2943,0.0
2944,-476.0
2945,-476.0
2946,-476.0
2947,-476.0
2948,-476.0
2949,-476.0
2950,-154.571
2951,-154.571
2952,-154.571
2953,-154.571
2954,-154.571
2955,-154.571
2956,-154.571
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,0.0
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,-476.0
2968,-476.0
2969,-476.0
2970,-476.0
2971,-476.0
2972,-476.0
2973,-476.0
2974,-476.0
2975,-476.0
2976,-476.0
2977,-476.0
2978,-476.0
2979,-476.0
2980,-476.0
2981,-135.0
2982,-135.0
2983,-135.0
2984,-135.0
2985,0.0
2986,0.0
2987,0.0
2988,-135.0
2989,-135.0
2990,-135.0
2991,-476.0
2992,-476.0
2993,-476.0
2994,-476.0
2995,-476.0
2996,-476.0
2997,-476.0
2998,-476.0
2999,-476.0
3000,-476.0
3001,-476.0
3002,-476.0
3003,-476.0
3004,-476.0
3005,-135.0
3006,-135.0
3007,-135.0
3008,-135.0
3009,-135.0
3010,-135.0
3011,-135.0
3012,-135.0
3013,-135.0
3014,-135.0
3015,-476.0
3016,-476.0
3017,-476.0
3018,-476.0
3019,-476.0
3020,-476.0
3021,-476.0
3022,-476.0
3023,-476.0
3024,-476.0
3025,-476.0
3026,-476.0
3027,-476.0
3028,-476.0
3029,-476.0
3030,-135.0
3031,-135.0
3032,-135.0
3033,-135.0
3034,-135.0
3035,-135.0
3036,-135.0
3037,-135.0
3038,-135.0
3039,-476.0
3040,-476.0
3041,-476.0
3042,-476.0
3043,-476.0
3044,-476.0
3045,-476.0
3046,-476.0
3047,-476.0
3048,-476.0
3049,-476.0
3050,-476.0
3051,-476.0
3052,-476.0
3053,-135.0
3054,-135.0
3055,-135.0
3056,-135.0
3057,-135.0
3058,0.0
3059,0.0
3060,-135.0
3061,-135.0
3062,-135.0
3063,-476.0
3064,-476.0
3065,-476.0
3066,-476.0
3067,-476.0
3068,-476.0
3069,-476.0
3070,-476.0
3071,-476.0
3072,-476.0
3073,-476.0
3074,-476.0
3075,-476.0
3076,-476.0
3077,-476.0
3078,-135.0
3079,-135.0
3080,-135.0
3081,-135.0
3082,-135.0
3083,-135.0
3084,-135.0
3085,-135.0
3086,-135.0
3087,-476.0
3088,-476.0
3089,-476.0
3090,-476.0
3091,-476.0
3092,-476.0
3093,-476.0
3094,-476.0
3095,-476.0
3096,-476.0
3097,-476.0
3098,-476.0
3099,-476.0
3100,-476.0
3101,-135.0
3102,-135.0
3103,-135.0
3104,-135.0
3105,-135.0
3106,-135.0
3107,-135.0
3108,-135.0
3109,-135.0
3110,-135.0
3111,-135.0
3112,-476.0
3113,-476.0
3114,-476.0
3115,-476.0
3116,-476.0
3117,-476.0
3118,-476.0
3119,-476.0
3120,-476.0
3121,-476.0
3122,-476.0
3123,-476.0
3124,-476.0
3125,-476.0
3126,-135.0
3127,-135.0
3128,-135.0
3129,-135.0
3130,-135.0
3131,-135.0
3132,-135.0
3133,-135.0
3134,-476.0
3135,-476.0
3136,-476.0
3137,-476.0
3138,-476.0
3139,-476.0
3140,-476.0
3141,-476.0
3142,-476.0
3143,-476.0
3144,-476.0
3145,-476.0
3146,-476.0
3147,-476.0
3148,-476.0
3149,-135.0
3150,-135.0
3151,-135.0
3152,-135.0
3153,-135.0
3154,-135.0
3155,-135.0
3156,-135.0
3157,-135.0
3158,-135.0
3159,-476.0
3160,-476.0
3161,-476.0
3162,-476.0
3163,-476.0
3164,-476.0
3165,-476.0
3166,-476.0
3167,-476.0
3168,-476.0
3169,-476.0
3170,-476.0
3171,-476.0
3172,-476.0
3173,-135.0
3174,-135.0
3175,-135.0
3176,-135.0
3177,0.0
3178,0.0
3179,0.0
3180,-135.0
3181,-135.0
3182,-135.0
3183,-476.0
3184,-476.0
3185,-476.0
3186,-476.0
3187,-476.0
3188,-476.0
3189,-476.0
3190,-476.0
3191,-476.0
3192,-476.0
3193,-476.0
3194,-476.0
3195,-476.0
3196,-476.0
3197,-135.0
3198,-135.0
3199,-135.0
3200,-135.0
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,-135.0
3206,-135.0
3207,-476.0
3208,-476.0
3209,-476.0
3210,-476.0
3211,-476.0
3212,-476.0
3213,-476.0
3214,-476.0
3215,-476.0
3216,-476.0
3217,-476.0
3218,-476.0
3219,-476.0
3220,-476.0
3221,-135.0
3222,-135.0
3223,-135.0
3224,-135.0
3225,-135.0
3226,0.0
3227,0.0
3228,-135.0
3229,-135.0
3230,-135.0
3231,-476.0
3232,-476.0
3233,-476.0
3234,-476.0
3235,-476.0
3236,-476.0
3237,-476.0
3238,-476.0
3239,-476.0
3240,-476.0
3241,-476.0
3242,-476.0
3243,-476.0
3244,-476.0
3245,-135.0
3246,-135.0
3247,-135.0
3248,-135.0
3249,-135.0
3250,-135.0
3251,-135.0
3252,-135.0
3253,-135.0
3254,-135.0
3255,-476.0
3256,-476.0
3257,-476.0
3258,-476.0
3259,-476.0
3260,-476.0
3261,-476.0
3262,-476.0
3263,-476.0
3264,-476.0
3265,-476.0
3266,-476.0
3267,-476.0
3268,-476.0
3269,0.0
3270,0.0
3271,0.0
3272,0.0
3273,0.0
3274,0.0
3275,0.0
3276,0.0
3277,0.0
3278,0.0
3279,0.0
3280,-476.0
3281,-476.0
3282,-476.0
3283,-476.0
3284,-476.0
3285,-476.0
3286,-476.0
3287,-476.0
3288,-476.0
3289,-476.0
3290,-476.0
3291,-476.0
3292,-476.0
3293,-135.0
3294,-135.0
3295,-135.0
3296,-135.0
3297,-135.0
3298,-135.0
3299,-135.0
3300,-135.0
3301,-135.0
3302,-135.0
3303,-476.0
3304,-476.0
3305,-476.0
3306,-476.0
3307,-476.0
3308,-476.0
3309,-476.0
3310,-476.0
3311,-476.0
3312,-476.0
3313,-476.0
3314,-476.0
3315,-476.0
3316,-476.0
3317,-476.0
3318,-135.0
3319,-135.0
3320,-135.0
3321,-135.0
3322,-135.0
3323,-135.0
3324,-135.0
3325,-135.0
3326,-135.0
3327,-476.0
3328,-476.0
3329,-476.0
3330,-476.0
3331,-476.0
3332,-476.0
3333,-476.0
3334,-476.0
3335,-476.0
3336,-476.0
3337,-476.0
3338,-476.0
3339,-476.0
3340,-476.0
3341,-476.0
3342,-135.0
3343,-135.0
3344,-135.0
3345,-135.0
3346,-135.0
3347,-135.0
3348,-135.0
3349,-135.0
3350,-135.0
3351,-476.0
3352,-476.0
3353,-476.0
3354,-476.0
3355,-476.0
3356,-476.0
3357,-476.0
3358,-476.0
3359,-476.0
3360,-476.0
3361,-476.0
3362,-476.0
3363,-476.0
3364,-476.0
3365,-135.0
3366,-135.0
3367,-135.0
3368,-135.0
3369,-135.0
3370,-135.0
3371,-135.0
3372,-135.0
3373,-135.0
3374,-135.0
3375,-476.0
3376,-476.0
3377,-476.0
3378,-476.0
3379,-476.0
3380,-476.0
3381,-476.0
3382,-476.0
3383,-476.0
3384,-476.0
3385,-476.0
3386,-476.0
3387,-476.0
3388,-476.0
3389,-476.0
3390,-476.0
3391,-476.0
3392,-476.0
3393,-135.0
3394,-135.0
3395,-135.0
3396,-135.0
3397,-135.0
3398,-135.0
3399,-476.0
3400,-476.0
3401,-476.0
3402,-476.0
3403,-476.0
3404,-476.0
3405,-476.0
3406,-476.0
3407,-476.0
3408,-476.0
3409,-476.0
3410,-476.0
3411,-476.0
3412,-476.0
3413,0.0
3414,0.0
3415,0.0
3416,0.0
3417,0.0
3418,0.0
3419,0.0
3420,0.0
3421,0.0
3422,0.0
3423,0.0
3424,-476.0
3425,-476.0
3426,-476.0
3427,-476.0
3428,-476.0
3429,-476.0
3430,-476.0
3431,-154.571
3432,-154.571
3433,-154.571
3434,-154.571
3435,-154.571
3436,-154.571
3437,0.0
3438,0.0
3439,0.0
3440,0.0
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.0
3447,0.0
3448,-476.0
3449,-476.0
3450,-476.0
3451,-476.0
3452,-476.0
3453,-476.0
3454,-476.0
3455,-476.0
3456,-476.0
3457,-476.0
3458,-476.0
3459,-476.0
3460,-476.0
3461,-135.0
3462,-135.0
3463,-135.0
3464,-135.0
3465,-135.0
3466,-135.0
3467,-135.0
3468,-135.0
3469,-135.0
3470,-135.0
3471,-476.0
3472,-476.0
3473,-476.0
3474,-476.0
3475,-476.0
3476,-476.0
3477,-476.0
3478,-476.0
3479,-476.0
3480,-476.0
3481,-476.0
3482,-476.0
3483,-476.0
3484,-476.0
3485,-135.0
3486,-135.0
3487,-135.0
3488,-135.0
3489,0.0
3490,-135.0
3491,-135.0
3492,-135.0
3493,-135.0
3494,-476.0
3495,-476.0
3496,-476.0
3497,-476.0
3498,-476.0
3499,-476.0
3500,-476.0
3501,-476.0
3502,-476.0
3503,-476.0
3504,-476.0
3505,-476.0
3506,-476.0
3507,-476.0
3508,-476.0
3509,-476.0
3510,-135.0
3511,-135.0
3512,-135.0
3513,-135.0
3514,-135.0
3515,-135.0
3516,-135.0
3517,-135.0
3518,-476.0
3519,-476.0
3520,-476.0
3521,-476.0
3522,-476.0
3523,-476.0
3524,-476.0
3525,-476.0
3526,-476.0
3527,-476.0
3528,-476.0
3529,-476.0
3530,-476.0
3531,-476.0
3532,-476.0
3533,-476.0
3534,-476.0
3535,-135.0
3536,-135.0
3537,-135.0
3538,-135.0
3539,-135.0
3540,-135.0
3541,-135.0
3542,-135.0
3543,-476.0
3544,-476.0
3545,-476.0
3546,-476.0
3547,-476.0
3548,-476.0
3549,-476.0
3550,-476.0
3551,-476.0
3552,-476.0
3553,-476.0
3554,-476.0
3555,-476.0
3556,-476.0
3557,-476.0
3558,-135.0
3559,-135.0
3560,-135.0
3561,-135.0
3562,-135.0
3563,-135.0
3564,-135.0
3565,-135.0
3566,-135.0
3567,-135.0
3568,-476.0
3569,-476.0
3570,-476.0
3571,-476.0
3572,-476.0
3573,-476.0
3574,-476.0
3575,-476.0
3576,-476.0
3577,-476.0
3578,-476.0
3579,-476.0
3580,-476.0
3581,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,-476.0
3593,-476.0
3594,-476.0
3595,-476.0
3596,-476.0
3597,-476.0
3598,-464.095
3599,-154.571
3600,-154.571
3601,-154.571
3602,-154.571
3603,-154.571
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,0.0
3614,0.0
3615,0.0
3616,-154.571
3617,-476.0
3618,-476.0
3619,-476.0
3620,-476.0
3621,-476.0
3622,-154.571
3623,-154.571
3624,-154.571
3625,-154.571
3626,-154.571
3627,-154.571
3628,-154.571
3629,0.0
3630,0.0
3631,0.0
3632,0.0
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,-154.571
3640,-476.0
3641,-476.0
3642,-476.0
3643,-476.0
3644,-476.0
3645,-476.0
3646,-154.571
3647,-154.571
